module,rank,record id,file name,mount pt,fs type,LUSTRE_COMP1_EXT_END,LUSTRE_COMP1_EXT_START,LUSTRE_COMP1_FLAGS,LUSTRE_COMP1_MIRROR_ID,LUSTRE_COMP1_OST_ID_0,LUSTRE_COMP1_POOL_NAME,LUSTRE_COMP1_STRIPE_COUNT,LUSTRE_COMP1_STRIPE_PATTERN,LUSTRE_COMP1_STRIPE_SIZE,LUSTRE_COMP2_EXT_END,LUSTRE_COMP2_EXT_START,LUSTRE_COMP2_FLAGS,LUSTRE_COMP2_MIRROR_ID,LUSTRE_COMP2_OST_ID_0,LUSTRE_COMP2_POOL_NAME,LUSTRE_COMP2_STRIPE_COUNT,LUSTRE_COMP2_STRIPE_PATTERN,LUSTRE_COMP2_STRIPE_SIZE,LUSTRE_NUM_COMPONENTS,LUSTRE_NUM_STRIPES
LUSTRE,0,13304569806085667904,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/numpy/lib/__pycache__/__init__.cpython-39.pyc,/projects,lustre,65536,0,init,0,2,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,13352495656542482451,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/psutil/__pycache__/_ntuples.cpython-39.pyc,/projects,lustre,65536,0,init,0,21,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,13485129173428347848,/projects/bdau/envs/sc2026/lib/python3.9/importlib/__pycache__/machinery.cpython-39.pyc,/projects,lustre,65536,0,init,0,24,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,13588784994876483979,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/antlr4/tree/__pycache__/Tree.cpython-39.pyc,/projects,lustre,65536,0,init,0,9,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,13644913723200301887,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/hydra/core/__pycache__/plugins.cpython-39.pyc,/projects,lustre,65536,0,init,0,20,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,13657295592334243427,/projects/bdau/envs/sc2026/lib/python3.9/__pycache__/genericpath.cpython-39.pyc,/projects,lustre,65536,0,init,0,11,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,13679943653372732585,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/hydra/_internal/instantiate/__pycache__/__init__.cpython-39.pyc,/projects,lustre,65536,0,init,0,0,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,13685159126228122882,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/numpy/lib/__pycache__/_ufunclike_impl.cpython-39.pyc,/projects,lustre,65536,0,init,0,8,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,13727895150660522076,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/hydra/core/__pycache__/config_search_path.cpython-39.pyc,/projects,lustre,65536,0,init,0,2,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,13727909408132820659,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/pandas/compat/__pycache__/__init__.cpython-39.pyc,/projects,lustre,65536,0,init,0,25,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,13760840314012533666,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/antlr4/__pycache__/InputStream.cpython-39.pyc,/projects,lustre,65536,0,init,0,3,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,13780098778918680983,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/pandas/core/arrays/arrow/__pycache__/__init__.cpython-39.pyc,/projects,lustre,65536,0,init,0,23,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,13797377744304247321,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/pytz/__pycache__/__init__.cpython-39.pyc,/projects,lustre,65536,0,init,0,0,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,13873492035357244179,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/dlio_benchmark/main.py,/projects,lustre,65536,0,init,0,0,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,14011681313923222638,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/numpy/matrixlib/__pycache__/__init__.cpython-39.pyc,/projects,lustre,65536,0,init,0,29,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,14080233345027440937,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/dateutil/tz/__pycache__/tz.cpython-39.pyc,/projects,lustre,65536,0,init,0,3,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,1409905628976141322,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/pandas/_config/__pycache__/dates.cpython-39.pyc,/projects,lustre,65536,0,init,0,22,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,14118661900748695487,/projects/bdau/envs/sc2026/lib/python3.9/__pycache__/os.cpython-39.pyc,/projects,lustre,65536,0,init,0,1,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,14129165623509473810,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/pandas/compat/numpy/__pycache__/function.cpython-39.pyc,/projects,lustre,65536,0,init,0,9,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,1416908132917581598,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/hydra/main.py,/projects,lustre,65536,0,init,0,8,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,1422412325089446874,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/omegaconf/grammar/gen/__pycache__/__init__.cpython-39.pyc,/projects,lustre,65536,0,init,0,20,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,14241013770300672964,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/numexpr/__pycache__/utils.cpython-39.pyc,/projects,lustre,65536,0,init,0,23,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,14300505335260904983,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/antlr4/atn/__pycache__/Transition.cpython-39.pyc,/projects,lustre,65536,0,init,0,28,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,14318510713843790251,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/yaml/__pycache__/dumper.cpython-39.pyc,/projects,lustre,65536,0,init,0,31,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,1432336082978580903,/projects/bdau/envs/sc2026/lib/python3.9/__pycache__/_sitebuiltins.cpython-39.pyc,/projects,lustre,65536,0,init,0,23,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,14384096150719430793,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/pandas/core/ops/__pycache__/__init__.cpython-39.pyc,/projects,lustre,65536,0,init,0,21,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,1442041630716341623,/projects/bdau/envs/sc2026/lib/python3.9/encodings/__pycache__/utf_8.cpython-39.pyc,/projects,lustre,65536,0,init,0,0,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,14569087915625900636,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/yaml/__pycache__/loader.cpython-39.pyc,/projects,lustre,65536,0,init,0,26,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,14583650626840037482,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/antlr4/atn/__pycache__/ATNType.cpython-39.pyc,/projects,lustre,65536,0,init,0,23,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,14627007115802727208,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/dateutil/__pycache__/relativedelta.cpython-39.pyc,/projects,lustre,65536,0,init,0,20,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,14721090267849873179,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/antlr4/__pycache__/StdinStream.cpython-39.pyc,/projects,lustre,65536,0,init,0,8,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,14823345372994625179,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/pandas/util/__pycache__/_decorators.cpython-39.pyc,/projects,lustre,65536,0,init,0,30,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,14844774576904062740,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/omegaconf/resolvers/oc/__pycache__/dict.cpython-39.pyc,/projects,lustre,65536,0,init,0,9,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,14885064089767667263,/projects/bdau/envs/sc2026/lib/python3.9/__pycache__/fnmatch.cpython-39.pyc,/projects,lustre,65536,0,init,0,0,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,14886487703309546141,/projects/bdau/envs/sc2026/lib/python3.9/__pycache__/keyword.cpython-39.pyc,/projects,lustre,65536,0,init,0,22,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,14893472989815691508,/projects/bdau/envs/sc2026/lib/python3.9/__pycache__/re.cpython-39.pyc,/projects,lustre,65536,0,init,0,0,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,14898517578765318808,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/numpy/__pycache__/dtypes.cpython-39.pyc,/projects,lustre,65536,0,init,0,8,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,14987839751250485388,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/pandas/core/arrays/__pycache__/base.cpython-39.pyc,/projects,lustre,65536,0,init,0,0,ddn_nvme,1,raid0,65536,536870912,65536,init,0,183,ddn_hdd,1,raid0,1048576,2,2
LUSTRE,0,15038277714391306146,/projects/bdau/envs/sc2026/lib/python3.9/encodings/__pycache__/latin_1.cpython-39.pyc,/projects,lustre,65536,0,init,0,0,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,15044388274568903839,/projects/bdau/envs/sc2026/lib/python3.9/__pycache__/signal.cpython-39.pyc,/projects,lustre,65536,0,init,0,10,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,15067965409329784870,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/antlr4/atn/__pycache__/ParserATNSimulator.cpython-39.pyc,/projects,lustre,65536,0,init,0,0,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,15095200244284300119,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/omegaconf/__pycache__/dictconfig.cpython-39.pyc,/projects,lustre,65536,0,init,0,21,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,15171716382341989322,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/hydra/grammar/__pycache__/__init__.cpython-39.pyc,/projects,lustre,65536,0,init,0,2,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,15204138386546854305,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/antlr4/tree/__pycache__/TokenTagToken.cpython-39.pyc,/projects,lustre,65536,0,init,0,26,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,15226192401756642469,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/dateutil/__pycache__/_common.cpython-39.pyc,/projects,lustre,65536,0,init,0,23,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,15258052201207384039,/projects/bdau/envs/sc2026/lib/python3.9/logging/__pycache__/__init__.cpython-39.pyc,/projects,lustre,65536,0,init,0,8,ddn_nvme,1,raid0,65536,536870912,65536,init,0,169,ddn_hdd,1,raid0,1048576,2,2
LUSTRE,0,15298915390314518512,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/numpy/lib/__pycache__/_twodim_base_impl.cpython-39.pyc,/projects,lustre,65536,0,init,0,0,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,15300898898916730762,/projects/bdau/envs/sc2026/lib/python3.9/__pycache__/lzma.cpython-39.pyc,/projects,lustre,65536,0,init,0,20,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,15322282920936424361,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/bottleneck/slow/__pycache__/reduce.cpython-39.pyc,/projects,lustre,65536,0,init,0,23,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,15400707131440443837,/projects/bdau/envs/sc2026/lib/python3.9/__pycache__/random.cpython-39.pyc,/projects,lustre,65536,0,init,0,10,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,15405108227179476133,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/numpy/_typing/__pycache__/_nested_sequence.cpython-39.pyc,/projects,lustre,65536,0,init,0,9,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,15458561292399762547,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/hydra/core/__pycache__/default_element.cpython-39.pyc,/projects,lustre,65536,0,init,0,22,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,1546877593004449841,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/pyarrow/__pycache__/_compute_docstrings.cpython-39.pyc,/projects,lustre,65536,0,init,0,22,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,15485288040149616293,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/dlio_benchmark/common/__pycache__/__init__.cpython-39.pyc,/projects,lustre,65536,0,init,0,29,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,15518334879184617870,/projects/bdau/envs/sc2026/lib/python3.9/__pycache__/base64.cpython-39.pyc,/projects,lustre,65536,0,init,0,10,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,15561311347147779318,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/numpy/_core/__pycache__/records.cpython-39.pyc,/projects,lustre,65536,0,init,0,22,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,15591019174787290488,/projects/bdau/envs/sc2026/lib/python3.9/__pycache__/tracemalloc.cpython-39.pyc,/projects,lustre,65536,0,init,0,10,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,15685043784602470678,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/pandas/core/dtypes/__pycache__/inference.cpython-39.pyc,/projects,lustre,65536,0,init,0,2,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,15713179534875056927,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/hydra/plugins/__pycache__/sweeper.cpython-39.pyc,/projects,lustre,65536,0,init,0,20,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,15743109201023131063,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/dateutil/tz/__pycache__/win.cpython-39.pyc,/projects,lustre,65536,0,init,0,27,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,15794219405525205115,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/yaml/__pycache__/nodes.cpython-39.pyc,/projects,lustre,65536,0,init,0,23,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,15867614492418506398,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/antlr4/atn/__pycache__/ATNConfig.cpython-39.pyc,/projects,lustre,65536,0,init,0,9,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,15878402053635779063,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/omegaconf/__pycache__/errors.cpython-39.pyc,/projects,lustre,65536,0,init,0,3,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,15879549726297557249,/projects/bdau/envs/sc2026/lib/python3.9/__pycache__/subprocess.cpython-39.pyc,/projects,lustre,65536,0,init,0,8,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,15895910266672779764,/projects/bdau/envs/sc2026/lib/python3.9/__pycache__/pickle.cpython-39.pyc,/projects,lustre,65536,0,init,0,2,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,15915844853844951341,/projects/bdau/envs/sc2026/lib/python3.9/__pycache__/queue.cpython-39.pyc,/projects,lustre,65536,0,init,0,29,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,15951158330230033216,/projects/bdau/envs/sc2026/lib/python3.9/__pycache__/functools.cpython-39.pyc,/projects,lustre,65536,0,init,0,21,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,15961706260609076705,/projects/bdau/envs/sc2026/lib/python3.9/__pycache__/_weakrefset.cpython-39.pyc,/projects,lustre,65536,0,init,0,8,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,15969094100061136471,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/hydra/core/override_parser/__pycache__/overrides_visitor.cpython-39.pyc,/projects,lustre,65536,0,init,0,3,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,15976447779628926007,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/numpy/lib/__pycache__/_function_base_impl.cpython-39.pyc,/projects,lustre,65536,0,init,0,0,ddn_nvme,1,raid0,65536,536870912,65536,init,0,157,ddn_hdd,1,raid0,1048576,2,2
LUSTRE,0,16064466520239845254,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/dateutil/tz/__pycache__/_common.cpython-39.pyc,/projects,lustre,65536,0,init,0,3,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,16072037676204759427,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/numpy/_core/__pycache__/memmap.cpython-39.pyc,/projects,lustre,65536,0,init,0,22,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,16087767626741545545,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/hydra/core/__pycache__/__init__.cpython-39.pyc,/projects,lustre,65536,0,init,0,11,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,16110476269793822636,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/numpy/__pycache__/_globals.cpython-39.pyc,/projects,lustre,65536,0,init,0,8,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,16110868423192005154,/projects/bdau/envs/sc2026/lib/python3.9/__pycache__/contextvars.cpython-39.pyc,/projects,lustre,65536,0,init,0,2,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,16138538829104640231,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/numpy/ma/__pycache__/__init__.cpython-39.pyc,/projects,lustre,65536,0,init,0,11,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,16159785965692580255,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/bottleneck/benchmark/__pycache__/bench_detailed.cpython-39.pyc,/projects,lustre,65536,0,init,0,21,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,16206096154512494581,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/numpy/_core/__pycache__/_string_helpers.cpython-39.pyc,/projects,lustre,65536,0,init,0,8,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,16206979824222055555,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/antlr4/__pycache__/BufferedTokenStream.cpython-39.pyc,/projects,lustre,65536,0,init,0,26,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,16231872370505298781,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/hydra/_internal/grammar/__pycache__/__init__.cpython-39.pyc,/projects,lustre,65536,0,init,0,9,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,16245057523139659474,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/numpy/lib/__pycache__/npyio.cpython-39.pyc,/projects,lustre,65536,0,init,0,10,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,16251059713182457830,/projects/bdau/envs/sc2026/lib/python3.9/__pycache__/token.cpython-39.pyc,/projects,lustre,65536,0,init,0,8,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,16254057091995798222,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/hydra/core/override_parser/__pycache__/__init__.cpython-39.pyc,/projects,lustre,65536,0,init,0,9,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,16290236755544659473,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/numpy/lib/__pycache__/_npyio_impl.cpython-39.pyc,/projects,lustre,65536,0,init,0,9,ddn_nvme,1,raid0,65536,536870912,65536,init,0,169,ddn_hdd,1,raid0,1048576,2,2
LUSTRE,0,16306417112070379616,/projects/bdau/envs/sc2026/lib/python3.9/__pycache__/string.cpython-39.pyc,/projects,lustre,65536,0,init,0,9,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,16339669825726892305,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/numpy/_core/__pycache__/_exceptions.cpython-39.pyc,/projects,lustre,65536,0,init,0,0,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,16376801110433094763,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/numpy/lib/__pycache__/_utils_impl.cpython-39.pyc,/projects,lustre,65536,0,init,0,21,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,1638210975089253977,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/numpy/lib/__pycache__/_stride_tricks_impl.cpython-39.pyc,/projects,lustre,65536,0,init,0,1,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,16390149041399903026,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/numpy/linalg/__pycache__/_linalg.cpython-39.pyc,/projects,lustre,65536,0,init,0,20,ddn_nvme,1,raid0,65536,536870912,65536,init,0,157,ddn_hdd,1,raid0,1048576,2,2
LUSTRE,0,16436128925349375733,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/pandas/_config/__pycache__/localization.cpython-39.pyc,/projects,lustre,65536,0,init,0,27,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,16481738004203652567,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/hydra/plugins/__pycache__/__init__.cpython-39.pyc,/projects,lustre,65536,0,init,0,3,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,16500184761803510092,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/hydra/plugins/__pycache__/plugin.cpython-39.pyc,/projects,lustre,65536,0,init,0,24,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,16517908429890066010,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/numpy/_core/__pycache__/_asarray.cpython-39.pyc,/projects,lustre,65536,0,init,0,9,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,16563673381835478841,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/yaml/__pycache__/parser.cpython-39.pyc,/projects,lustre,65536,0,init,0,22,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,16583831721572679605,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/dftracer/logger.py,/projects,lustre,65536,0,init,0,3,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
